word_id,word
86137,vứt rác bừa bãi lên
86138,bày bừa rác
86139,vứt rác rưởi bừa bãi lên
86140,bày bừa rác rưởi
86141,hoạt động sai
86145,hoạt động sai
86161,rập chữ nổi
86183,rút sợi
86185,lai giống
86192,nghịch vẩn vơ
86195,khám xét
86201,để chảy nhỏ giọt
86202,bắt đầu khoan
86203,giữ trên mặt đất
86209,kỳ
86216,cất linh hồn
86218,đưa đi
86222,ném bóng
86232,để ngồi
86237,đặt dấu nối
86238,bào
86252,xếp theo thứ tự
86253,sắp xếp theo thứ tự
86255,chọc
86265,xuyên thủng
86291,sắp
86295,sắp đặt
86296,sắp xếp
86300,làm đổ
86302,đánh đổ
86309,gấp
86318,gấp nếp
86321,đãi
86334,làm kén
86347,làm dấu
86348,ghi dấu
86349,tạo dấu
86357,mơn trớn
86359,trồng cỏ xanh lên đám đất
86360,thắt bằng dây thừng
86362,trói bằng dây thừng
86363,cột bằng dây thừng
86370,thanh toán
86373,ấn
86401,lồng kính
86402,lắp kính
86412,phủ đầy lông
86414,cho vào vỏ
86418,nối thông nhau
86419,đâm sừng
86420,húc bằng sừng
86421,đâm bằng ngà
86428,đâm bằng giáo
86430,thêm hậu tố
86447,đóng chốt
86448,đóng cọc
86449,vãi
86452,để đổ
86461,đóng lô
86462,tập hợp thành lô
86466,làm ruỗng
86480,đáp trả
86481,sục mũi vào
86482,dí mũi vào
86488,đuổi ra
86502,thắng dây
86504,buộc thòng lọng
86505,thắt bằng dây thòng lọng
86506,buộc bằng dây thòng lọng
86522,đánh véc ni
86525,quét sơn dầu
86535,đào
86538,sục sâu
86541,thái thành từng khối
86542,cắt thành từng khối
86546,in dấu lên
86547,đóng dấu vào
86548,in dấu vào
86549,thả ở cầu tàu
86553,ngăn gian
86564,bắn tên
86565,bắn cung tên
86566,bắn cung
86567,cắt lông mũi
86568,nhổ lông mày
86569,cắt lông mày
86570,cạo lông mày
86571,nhổ tóc
86572,cắt tóc
86574,vắt chanh
86577,bế em
86578,bồng em
86579,ẵm em
86580,câu cá
86582,đánh bắt cá
86583,bắt cá
86584,đánh cá
86586,bắt cá
86588,giăng lưới
86590,đeo kính
86591,mang kính
86592,khoác áo
86593,choàng áo
86594,mặc áo
86595,tha mồi
86597,đắp chăn
86599,đắp mền
86601,xả rác
86602,vứt rác
86603,ném rác
86604,thải rác
86605,xóa bảng
86607,chùi bảng
86608,bôi bảng
86609,sửa quần áo
86610,vá quần áo
86612,dung dưỡng
86618,ra quả
86620,ra trái
86637,hình dung
86640,mường tượng
86642,sáng tạo
86646,bịa chuyện
86650,chém gió
86651,dựng chuyện
86655,phịa
86656,phịa chuyện
86657,phịa ra
86665,lấy cảnh
86669,kết thành bè
86670,ghép thành bè
86674,cuốc đất
86675,xới đất
86677,nấu ăn
86678,nấu bữa
86679,làm bữa
86680,nấu bếp
86691,kẻ qua
86713,phát
86714,phát ra
86717,làm ẩu
86718,làm cẩu thả
86719,làm qua loa
86720,làm qua quýt
86721,làm đại khái
86722,làm chiếu lệ
86723,làm bôi bác
86724,làm vội vàng
86725,làm nhanh chóng
86726,làm lấy được
86761,thổi sáo
86767,hủy bỏ
86768,phá hủy
86769,pha
86776,chế tạo
86777,chế tác
86778,tác chế
86783,chỉ ra
86784,đóng vai phụ
86785,diễn vai phụ
86786,diễn
86787,diễn vai
86792,đóng vai
86793,thắt nút
86794,buộc nút
86797,đào
86800,làm
86815,cắm lông
86816,cài lông
86819,nuôi trồng
86820,sản xuất
86830,tẩm chất cay
86833,cất
86840,ngoáy
86845,viết cẩu thả
86852,lập
86869,ra
86872,làm từ đầu
86875,làm từ vạch xuất phát
86887,hoàn thành
86891,hát
86897,chuyển thành thơ
86903,làm dậy lên
86907,diệt
86912,phá hủy
86916,triệt hạ
86919,trừ tiệt nọc
86940,lắp lại
86943,kết mũi đan
86945,điền
86946,khắc chữ
86947,điền chữ
86948,viết chữ
86950,in dấu
86966,thổi kèn
86968,thổi kèn binh
86972,viết mã
86973,nhóm
86974,châm
86976,viết về
86984,viết chữ đẹp
86985,làm vần
86986,hiệp vần
86989,làm
86992,chế ra
87010,kẻ ca rô
87011,vẽ nghiêng
87012,vẽ mặt nghiêng
87024,luyện putlinh
87029,trang trí bằng đá quý
87030,tô điểm bằng đá quý
87031,làm
87035,đặt nền móng
87041,nhái
87050,đề xuất
87055,miêu tả
87058,thể hiện ý tưởng
87060,truyền đạt ý tưởng
87062,mang hạt
87063,có hạt
87064,chỉ huy
87066,chỉ huy dàn nhạc
87067,điều khiển dàn nhạc
87071,căn dòng
87078,đánh lửa
87079,quẹt lửa
87083,diễn trò mạo hiểm
87087,soạn kịch
87088,viết kịch bản
87089,làm kịch bản
87092,dựng mô hình
87093,tạo mô hình
87094,làm mô hình
87113,viết văn tế
87114,soạn văn tế
87115,khắc hình tổ ong
87117,ngắt âm
87121,đặt lên bếp
87126,nắn hình
87128,đánh trống
87129,nhảy jive
87131,khắc dấu
87140,dò hỏi tò mò
87145,xăm mình
87147,vẽ biểu đồ
87148,vẽ sơ đồ
87154,viết bằng phấn
87155,vẽ bằng phấn
87156,ghi bằng phấn
87159,kẻ phấn
87162,cày ruộng
87167,vỡ đất
87173,mở ra
87174,lập ra
87179,phá tan
87189,họa
87205,sửa
87207,chữa
87218,cách tân
87222,viện ra
87225,đính tua
87226,gắn tua
87227,viết cốt truyện
87228,lên cốt truyện
87229,dựng cốt truyện
87230,xây dựng cốt truyện
87231,cắt hình
87232,khắc hình
87237,bước ra sân khấu
87240,lập trình trên máy tính
87244,gặt lúa
87253,sao lưu
87255,thắt thòng lọng
87257,nghĩ
87261,mường tượng
87267,làm thành
87270,tạo ra
87276,làm bằng máy
87285,làm
87288,viết hòa âm
87291,làm tình
87295,sinh hoạt tình dục
87298,bày mưu
87299,lập mưu
87303,đặt kế hoạch
87308,phát hành lại
87318,biểu diễn
87328,bừa ruộng
87329,bừa đất
87331,nắm
87340,vạch
87344,xây vòm nhọn
87350,vẽ bóng
87351,dệt vải
87352,trang trí bằng hình hoa văn trên chữ triện
87354,diễn kịch
87364,thử giọng vai diễn
87374,vẽ bản đồ
87375,làm bản đồ
87376,lập bản đồ
87380,bắt được
87382,làm ra quả
87384,dát vàng
87386,viết chữ
87388,chơi hợp âm
87389,đánh hợp âm
87390,tấu hợp âm
87391,thổi kèn trumpet
87392,thổi kèn trompet
87393,chơi kèn trumpet
87394,chơi kèn trompet
87397,gạch
87398,làm vườn
87406,sắp đặt
87408,sắp xếp
87413,mài
87418,mài dũa
87420,đặt huy hiệu
87421,cài huy hiệu
87422,ra đời
87429,khắc chấm
87437,công thức hóa
87453,tập dượt
87455,làm đẹp phong cảnh
87458,trồng cây cảnh
87461,bình định
87471,kẻ bảng
87474,cuốn lại
87479,vẽ tranh biếm họa
87480,vẽ tranh đả kích
87484,sáng tác ra
87491,rút ra
87494,đan sọc nổi
87495,trang trí món ăn
87502,treo cờ
87514,vẽ hình
87515,mô phỏng
87516,làm mô hình
87518,tạo theo mẫu
87521,lấy cảm hứng
87529,cày luống
87532,cày ruộng
87537,đóng kịch câm
87550,vẽ đồ thị
87555,fake
87556,làm giả
87557,làm bảng kê
87565,cóp lại
87569,đóng ván ô
87570,làm đoản mạch
87589,cắt theo mẫu
87590,làm theo khuôn
87601,vẽ son
87602,chép bài
87603,quay cóp bài
87604,copy bài
87607,biên tập phim
87608,dựng phim
87611,pha cà phê
87612,chế cà phê
87613,rèn sắt
87614,rèn kim loại
87616,xây nhà
87617,cất nhà
87618,dựng nhà
87619,làm nhà
87632,mang thù
87633,mang hận
87645,gây chú ý
87647,làm cho quan tâm
87650,ghi dấu
87652,ghi dấu ấn
87653,tạo dấu ấn
87657,an ủi
87663,tức giận
87670,hành xác
87686,hối cải
87687,hối hận
87701,không còn nữa
87707,suy sụp
87708,kiệt quệ
87735,quí mến
87747,chan hòa hơn
87749,khiến cho chan hòa hơn
87750,khiến cho hòa đồng hơn
87769,làm lo nghĩ
87771,làm bất an
87785,lăng mạ
87793,làm òa lên
87800,lo liên miên
87811,làm rối loạn tâm trí
87822,hãi kinh
87825,làm khiếp sợ
87835,làm sợ mất vía
87843,vỗ về
87850,làm tởm
87856,làm buồn nôn
87857,làm buồn ọe
87867,lo quá
87869,lo thái quá
87882,làm bồn chồn
87886,làm nhấp nhổm
87895,làm chán ngán
87897,làm chán chường
87901,làm ngại ngùng
87903,làm mắc cỡ
87904,làm xấu hổ
87914,làm không an lòng
87920,làm lo nghĩ
87927,làm âu lo
87934,nao núng
87958,ập
87961,bộp vào
87962,ước
87965,mong muốn
87972,kính trọng
87994,làm mừng
87998,làm mừng vui
88005,êm
88025,trấn tĩnh
88027,chờ đợi
84886,làm trầy da
88102,vượt qua bóng đêm
88115,hờ hững
88133,tôi yêu bạn
88563,làm mất lòng
88625,ấp ủ tham vọng
88746,chiếm được
88886,khiến trở nên cởi mở
89043,đi xe
89045,chạy xe
89056,rắc phân
89110,bôi nhựa bẫy chim
89112,phết nhựa bẫy chim
89118,đặt vào giữa
89119,để vào giữa
89151,lái vào bờ
89153,đẩy vào bờ
89180,bổ xuống
89186,đâm xuống
89205,đi qua cầu
89225,thả diều
89366,đặt vào vị trí
89367,đưa vào vị trí
89376,chèo thuyền
89378,lái thuyền
89413,cho quá giang
89446,cưỡi
89534,làm phồng ra
89542,trượt
89556,nâng cằm ngang xà
89567,sập
89587,rời đi
89614,đẩy ra đường
89615,xô ra đường
89616,ném ra đường
89617,vứt ra đường
89622,đổ thành đống
89637,đưa lên bờ
89640,bốc lên bờ
89641,đưa vào bờ
89644,bốc vào bờ
89657,đảo kính
89662,đi du thuyền
89672,vượt qua
89708,đi xe
89710,ngồi xe
89725,chạy theo hướng
89727,cong xuống
89744,đi máy bay
89761,đạt tới
89779,lên tàu
89780,xuống tàu
89784,chuyển sang
89791,đi vào lại
89846,di chuyển
89857,làm rơi
89859,làm đổ
89885,thường tới
89914,đóng tách
89916,trào
89934,đặt vào nôi
89935,cho vào trong nôi
89940,hạ cánh xuống nước
89954,chạy len lỏi
90007,chạy vù vù
90022,hướng theo
90045,rời khỏi
90048,rời đi khỏi
90054,nhảy van
90103,nhổ trại
90104,bỏ trại
90126,đến đỉnh
90132,đạt đến đỉnh điểm
90137,đạt đến mức cao nhất
90146,hợp
90164,chuyển sang
90186,bay tàu lượn
90196,đi loạng choạng
90234,chèo xuồng
90235,co rúm lại
90250,phắn
90259,giẫm lên
90260,giẫm vào
90271,đi tàu hỏa
90272,đi xe lửa
90291,trào dâng
90305,nằm ngoài tầm với
90307,nằm ngoài tầm tay
90309,vượt khỏi tầm tay
90371,được xây lên
90397,cưỡi ngựa
90398,phi ngựa
90399,phóng ngựa
90452,bắn ra
90522,lái máy bay
90523,điều khiển máy bay
90543,chạy
90565,ghì cương ngựa
90568,ghìm cương ngựa
90579,đi ưỡn ẹo
90589,lái xe đi chơi
90590,đánh xe đi chơi
90613,đứng dậy
90626,đi nghênh ngang
90650,đi tới
90652,đi lên
90682,dàn hòa
90684,san bằng tỉ số
90692,đâm sầm
90693,đổ rầm
90694,đổ sầm
90695,đâm rầm
90699,đi lùi về
90738,đi lệch
90753,đổi hướng bất ngờ
90757,mất dấu vết
90783,co lại
90797,nhún nhẩy
90805,leo
90811,thả trượt
90814,đẩy cho trượt
90824,đi xuống
90861,đi theo thủy triều
90955,khiến chạy toán loạn
90959,làm máy bay tròng trành
90960,làm máy bay chòng chành
90980,đổ nhỏ giọt
90981,để nhỏ giọt
91002,thúc ngựa chạy nước kiệu
91003,thúc ngựa phi nước kiệu
91004,bắt ngựa phi nước kiệu
91029,qua lại giữa hai nơi
91030,đi lại giữa hai nơi
91045,xếp cách nhau
91047,đặt cách nhau
91171,thụp
91173,thụp xuống
91180,đạp xe
91189,cáu cặn
91200,nhảy qua
91205,luồn dây
91206,xỏ dây
91207,luồn dây qua
91208,xỏ dây qua
91209,khởi động nhờ ắc quy xe khác
91210,khởi động nhờ vào ắc quy xe khác
91324,nạp dữ liệu
91337,dựng lên
91362,để lại chỗ cũ
91419,chạy lề rà lề rề
91449,rời
91454,đi
91466,vểnh lên
91479,dồn vào góc
91480,dồn vào chân tường
91482,thoát ra
91490,chở bằng xe tải
91492,vận chuyển bằng xe tải
91496,trở
91502,giở lại
91506,đỗ xe
91507,đậu xe
91508,đáp xe
91518,đi khí cầu
91519,lái khí cầu
91520,lái khinh khí cầu
91521,bập bà bập bềnh
91528,lên xuống
91535,vỗ cánh
91556,phun ra
91560,đâm
91572,ấn vào
91575,dâng
91580,đập mạnh
91581,sập mạnh
91584,rơi sầm
91588,sắp thành hàng
91589,sắp đặt thành hàng
91590,sắp đặt hàng ngũ
91622,kéo ra
91623,rút ra
91624,lôi ra
91629,chệch đường
91630,chệch hướng
91642,nhấn chân
91644,gãy ra
91648,rụng ra
91651,đứt ra
91652,bay
91661,mở đường
91666,lôi ra
91667,kéo ra
91668,đẩy ra
91681,nổi lên
91685,bốc lên mặt
91687,bốc lên bề mặt
91692,phi như bay
91701,rót sang
91705,ngang qua
91718,chia cắt
91727,đổ vào
91735,luồn vào
91738,xuyên thủng
91740,phá thủng
91748,quay quanh
91776,dàn trải
91777,trải ra
91778,trải rộng ra
91784,ra mặt
91800,đẩy về
91802,rung
91804,lay chuyển
91816,làm thông thoáng
91822,đứng thẳng
91826,dao động con lắc
91835,hất ra ngoài
91838,dắt đi
91841,trở buồm
91859,trải ra
91860,mở ra
91861,kéo ra
91871,sòng sành
91891,chuyển tàu
91902,nhào vào
91949,tản ra
91952,tản khai
91954,chảy tràn
91956,tràn ngập
91957,ngập
91965,đi bè
91969,đi thám hiểm
91988,đổ dồn về
91990,cùng đổ về
91994,vọt
91995,phóng
91998,phóng lên
92011,tới gần
92013,lùi
92024,đưa lên trên
92025,nâng lên
92032,dâng lên
92051,dịch
92055,xê dịch
92058,uốn dẻo
92065,lén theo
92080,xoay
92089,cúi mình
92095,đi chơi biển
92097,chạy ngoằn ngoèo
92100,ra khỏi
92101,thoát khỏi
92108,đi từng bước
92113,đưa đường
92118,lăn quanh miệng
92123,dẫn bằng đường ống
92130,bắt kịp
92132,chèo thuyền bằng chèo đôi
92151,rơi xuống
92161,rẽ
92163,nằm xuống theo lệnh
92164,nằm xuống theo yêu cầu
92166,phóng ra
92169,phọt ra
92172,đến được
92176,với tới được
92177,chuyển ray
92183,trèo thang
92186,lắc lư
92187,qua cửa cổng
92189,bay qua
92194,chuyển về sau cánh gà
92208,lên kịp
92211,săn lùng ráo riết
92218,gấp
92225,thu vào
92231,gặp
92240,ấn
92248,tung đồng tiền
92255,đập mạnh
92259,co thắt mạnh
92268,hạ xuống
92280,thúc chạy
92289,đi xe máy
92291,cưỡi xe máy
92292,cưỡi mô tô
92294,lướt đi
92300,xối
92308,đổ ngược về
92309,lảo đảo
92311,tròng trành
92314,đi lảo đảo
92315,đi lắc lư
92316,đi tròng trành
92317,phai
92318,lan
92321,lan ra
92343,tóe lửa
92344,phóng tóe lửa
92346,lần lữa
92357,dúng
92358,dúng ướt
92360,nổ một loạt
92372,sông cuộn chảy
92373,sông chảy
92377,đổ nước
92388,rợp
92389,che bóng lên
92390,tỏa bóng lên
92392,trình ra
92393,mang ra
92397,phát sáng
92399,nhấp nhánh
92401,bắt được
92407,dọi thẳng
92419,đem mặt nạ
92425,tạo ra âm thanh
92428,im lặng nghe
92429,im nghe
92446,đào được
92454,để nơi thoáng
92455,để nơi thoáng gió
92457,để nơi thông thoáng
92458,để ở nơi thoáng gió
92459,để ở nơi thoáng mát
92460,để ở nơi thông thoáng
92467,cho gia vị
92476,phân giải
92478,buốt
92490,nhói đau
92495,sằng sặc
92524,quan tâm
92530,cho xem
92537,giả tạo
92553,đập mạnh
92566,làm ồn
92567,gây tiếng ồn
92573,mờ đi
92576,nhìn lén
92578,lén nhìn
92591,làm chai sạn
92594,làm chua
92595,làm lên men
92597,cho mật vào
92606,xác định khúc xạ
92608,đo độ khúc xạ
92609,tỏa mùi
92627,cảm thấy ngứa
92629,thấy ngứa
92647,thận trọng
92663,làm xào xạc
92677,châm
92678,chích
92686,có mùi khó chịu
92687,bốc mùi khó chịu
92688,có được
92690,được sử dụng
92691,tiếp nhận
92698,xử lí bằng axit sunfuric
92700,có vẻ
92702,giống như
92704,ập đến
92713,theo dõi đường đi
92718,đổ chuông
92746,chịu
92757,chăm chú
92790,ngắm nghía
92792,bỏ
92793,rắc
92796,bỏ đường
92797,rắc đường
92801,treo
92802,làm tung bay
92815,phát ra
92834,phóng
92843,dội lại
92844,vang lại
92846,phản xạ
92850,xông khói
92859,nếm mùi
92864,ló
92865,nhú
92871,thể hiện
92882,gây ồn
92904,phát ra âm thanh
92909,xem phim chụp
92912,xuất hiện bất ngờ
92916,bắn lên
92917,văng ra
92920,chịu
92927,giấu giếm
92944,thanh tra
92950,giấu
92959,ken két
92967,đánh cồng
92969,làm lóa mắt
92972,làm nét
92981,dò tìm
92985,bốc hỏa
92988,nổi giận
92990,biến
93005,thấy
93012,bốc mùi
93017,có
93019,nghe trộm
93024,trộn nước xốt
93031,kêu vo vo
93059,hiểu
93071,ướp gừng
93072,tẩm gừng
93073,cho gừng
93074,thêm gừng
93076,bắt phải chịu
93085,đổi cường độ
93086,chuyển cường độ
93087,thay đổi cường độ
93091,chằm chằm
93095,nghe trộm
93097,nghe trộm điện thoại
93098,nghe lén điện thoại
93100,nghe tin
93101,biết tin
93109,đỏ lên
93137,hừng lên
93138,hừng đỏ
93140,hừng đỏ lên
93141,thêm hương vị vào
93142,thêm gia vị vào
93143,nêm gia vị vào
93144,chổng
93145,chổng mông
93156,ánh lên
93169,vang
93172,ngân vang
93195,tỏa hương
93200,mặc làm mẫu
93201,mặc mẫu quần áo
93202,mặc quần áo làm mẫu
93209,nhạy cảm
93212,không hiểu
93213,không thấy
93214,không nghe
93215,không nắm được
93216,thấy
93224,bức xạ
93226,làm tê liệt
93227,làm tê cứng
93228,làm tê cóng
93229,làm tê dại
93231,ướp muối
93232,rắc muối
93233,thêm muối
93241,thấy nhói
93242,thấy đau nhói
93244,làm điếc tai
93254,kêu rít lên
93256,kêu thất thanh
93265,khuất
93272,rung chuông
93274,đánh chuông
93285,chiếu lóng lánh
93295,lơ
93296,phớt lờ
93299,giết
93315,an giấc nghìn thu
93316,an giấc ngàn thu
93319,chết
93327,ngủm củ tỏi
93344,về cõi vĩnh hằng
93358,nhìn qua
93360,kìm
93361,hãm
93382,đảo mắt quanh
93394,dò
93404,biểu hiện rõ
93430,làm rùng mình
93443,kêu tanh tách
93446,rắc tiêu vào
93447,thêm tiêu vào
93456,thổi bóng
93466,kế toán
93471,bất chợt gặp
93495,tiện tặn
93498,tằn tiện
93499,cho vào kho ở bến
93515,phát trái phiếu
93516,phát hành trái phiếu
93522,tiết kiệm
93527,lấy lại được
93528,tìm lại được
93535,chuyển quyền sở hữu
93541,trao tay đổi chủ
93547,cởi áo
93548,cởi quần
93549,cởi đồ
93550,cấp đồng phục
93551,phát đồng phục
93553,thu hồi
93555,tịch thu tài sản
93557,tịch thâu tài sản
93564,bù
93574,chiếm
93587,phát vé
93588,phát phiếu
93590,cấp
93607,được truyền lại
93615,lắp rui
93616,bớt giá
93626,thêm vào
93630,cấp lương
93631,cấp thức ăn
93633,mua cung ứng phẩm
93640,lấy được
93652,tính thêm
93654,có bằng sáng chế
93657,giành được bằng sáng chế
93674,gửi ngân hàng
93675,gửi vào ngân hàng
93676,gửi tài khoản
93677,gởi tài khoản
93689,làm bậc
93690,làm bậc thang
93691,làm cầu thang
93694,tiếp quản
93700,thấy
93705,trao phúc
93706,giáng phúc
93710,chu cấp
93713,nuôi
93722,phân
93723,phân bổ
93734,cứu trợ
93741,coi giữ
93747,đổ tiền vào
93748,xả
93756,cung cấp đồ đạc
93757,cung cấp đồ nội thất
93758,gửi trả
93763,hợp lí hóa
93767,đặt trụ sở chính
93769,bán giảm giá
93774,hạ giá
93776,xây thềm
93778,xây nền
93792,tin cậy
93812,theo
93813,về
93816,còn
93818,có
93820,vẫn còn
93821,vẫn có
93824,tiêu hết
93825,xài hết
93838,chuộc
93851,trừ
93854,tính ghép
93856,tính cả gốc lẫn lãi
93857,làm phụ đề
93861,làm sub phim
93883,nắm quyền
93884,giành quyền
93888,làm ngân hàng
93889,làm nghề ngân hàng
93890,làm trong ngành ngân hàng
93894,cấp vốn ban đầu
93900,độc quyền
93901,giành độc quyền
93907,cất vào kho
93908,xếp vào kho
93909,cho vào kho
93922,mua đồ ăn sẵn
93923,mua thức ăn sẵn
93924,mua thức ăn nấu sẵn
93938,ra
93942,yêu cầu trả
93945,đặt đầu đề
93946,đặt tiêu đề
93947,đặt tựa đề
93948,dự trữ
93955,góp nhặt
93968,đựng vào chai
93969,chứa vào chai
93971,hiện có
93972,đang có
93986,làm mất
93988,đánh mất
93990,thả dây cương
93994,ban
94002,trao
94007,chu cấp
94008,chu cấp cho
94010,cấp tiền cho
94012,cấp vốn cho
94015,đặt vỉ lò
94016,xếp vỉ lò
94018,lãi lớn
94024,không nhận thấy
94025,dẫn
94030,kiếm lớn
94031,lãi lớn
94033,ăn quả lớn
94037,thu phí
94038,thu lãi
94040,hào nhoáng
94042,làm theo chủ đề
94043,soạn theo chủ đề
94045,cố lấy được
94057,bổ sung vào
94060,thêm
94065,định vị trí
94075,giả nợ
94077,thanh toán nợ
94087,gửi thanh toán
94088,gửi tiền thanh toán
94090,trả tiền
94100,lũng đoạn
94106,tiêu dùng
94119,thưởng
94120,trao
94121,giao
94135,lập bảng chỉ dẫn
94142,chỉ
94149,lạm dụng chức quyền
94154,bán
94155,bán tin
94157,chuyển nhượng truyền thông
94167,hiến
94183,bán hết nhẵn
94196,giữ quyền tác giả
94203,kế thừa
94208,hét giá
94210,gộp
94214,đóng quỹ
94216,đóng góp quỹ
94219,tích hàng
94220,trữ hàng
94221,găm hàng
94222,ỉm hàng
94223,ghìm hàng
94224,tích trữ hàng
94225,dự trữ hàng
94226,cất vào gara
94249,ăn trộm
94252,trang bị vũ khí
94258,trao quyền
94259,giao quyền
94265,tìm được
94266,xác định vị trí
94267,thấy được
94268,chợ búa
94269,buôn bán ở chợ
94272,lấy được
94274,thu được
94275,có
94276,có được
94278,lĩnh được
94280,nhận được
94291,cho đi
94292,trang bị dụng cụ
94294,buôn đồ ăn cắp
94296,buôn bán đồ ăn cắp
94297,bán được
94298,thu được
94299,trao bằng
94307,tốn
94309,chiếm
94317,trang bị cột
94318,trang bị trụ
94327,đóng mặt ghế
94356,trao cho
94369,tích lương
94371,tích trữ
94373,bớt tiền lương
94385,nạp nhiên liệu cho
94386,cấp nhiên liệu cho
94387,cung cấp nhiên liệu cho
94395,cấp vũ khí
94396,cấp đạn dược
94397,cung cấp vũ khí
94398,cung cấp đạn dược
94400,làm bảo hiểm cho
94401,ghi hóa đơn
94409,vớ được
94412,có
94415,nắm giữ
94427,săn
94432,kiếm thức ăn
94445,đầu cơ mạo hiểm
94449,trang bị bộ dụng cụ
94450,cung cấp bộ dụng cụ
94452,chịu
94454,ấn định thuế
94455,ấn định mức thuế
94456,định giá
94458,đánh thuế
94460,trợ cấp
94463,làm bậc
94464,xây bậc
94465,dựng bậc
94469,trợ cấp
94473,đốt tiền
94474,vung tiền
94479,kí gửi
94480,kí gởi
94492,lọc
94508,giành giải
94522,để dành
94530,ốp kính
94531,gắn kính
94532,ốp thủy tinh
94533,gắn thủy tinh
94536,đền đáp
94538,thu được
94553,giành được
94555,lấy được
94563,bảo đảm
94564,bảo đảm cho
94579,chộp
94582,thộp
94592,khước từ
94596,chia khẩu phần
94597,chia phần
94599,giành lại
94601,xem hàng
94602,xem xét hàng
94603,ngắm hàng
94607,thuyên chuyển
94610,mắc điện
94617,cho uống
94618,cho uống nước
94619,tiếp than
94624,truyền thụ
94627,trả vé phiếu
94628,trả bằng vé phiếu
94629,đổi vé phiếu
94631,bán đấu giá
94642,thanh toán nợ nần
94644,bảo trợ
94646,tài trợ cho
94647,bảo trợ cho
94648,bảo lãnh cho
94654,trao cho
94659,cấp tiền
94660,cấp kinh phí
94661,cấp chìa khóa
94662,sinh lãi ròng
94663,cho lãi ròng
94665,có
94666,có sẵn
94667,sẵn có
94668,cung cấp
94670,ăn cắp
94675,lắp khuông nhạc
94681,làm dư
94688,làm dư thừa
94689,không cho
94692,ghi vào
94699,trả giá
94707,ăn chia
94734,thế chỗ
94736,thay thế cho
94737,bán theo giá niêm yết
94738,viền quanh
94744,trú tại
94748,ướp xác
94752,quy
94754,đánh thuế
94763,nạo thịt
94764,cạo thịt
94780,cấp giường
94782,ra
94786,ăn cắp
94787,ăn cắp ý
94789,ăn cắp ý tưởng
94790,ăn đến ngấy
94803,lỗ vốn
94808,tìm lại được
94809,dùng chung
94825,lấy được
94826,có được
94828,cống hiến
94830,khai
94831,khai báo
94846,chia bài
94850,quay vòng hàng hóa
94851,chu chuyển hàng hóa
94853,lắp lò sưởi
94854,lắp hệ thống sưởi
94859,kêu
94871,cái mề đay
94880,mắc nợ
94883,cung cấp trang phục
94885,cung cấp quần áo
94886,cung cấp y phục
94887,mua trái phiếu
94888,đầu tư trái phiếu
94889,mua công trái
94893,đổi hàng lấy hàng
94900,moi ra
94905,boa
94912,đưa tiền tip
94916,thu thuế
94917,đánh thuế quan
94918,thu thuế quan
94926,đem đến
94928,đổi sang tiền mặt
94929,đổi thành tiền mặt
94931,chuyển thành tiền mặt
94944,gửi
94967,đầu cơ trục lợi
94969,quỵt tiền
94970,bùng
94971,bùng tiền
94973,làm quà
94975,trả phí sử dụng
94976,nộp phí
94977,nộp phí sử dụng
94982,xoay xở được
94983,xoay được
94992,bắt im lặng
94995,bắt câm miệng
95001,thuê mướn
95005,ăn trộm
95014,kiểm soát nhiệt ẩm
95015,điều hòa nhiệt ẩm
95017,điều hòa nhiệt độ
95018,trang bị thiết bị bán dẫn
95025,đóng góp
95035,đưa ra đề nghị
95038,trông nhà
95040,chung tiền
95047,gửi quà
95048,tặng quà
95049,chuyển quà
95050,trao quà
95052,phù phép
95055,niệm thần chú
95058,cho hồi hương
95059,cho về nước
95073,gái điếm
95099,rời khỏi
95100,tách khỏi
95107,nên không
95117,độc chiếm
95119,gây náo động
95121,gây om sòm
95125,làm huyên náo
95127,gây bấn loạn
95132,kính trọng
95134,sự kính trọng
95135,sự tôn trọng
95140,ban hiệu
95141,ban tước
95144,phong hiệu
95146,phong tước hiệu
95152,thoát khỏi
95161,lo liệu
95167,chịu trách nhiệm
95168,hiếp
95171,hiếp dâm
95176,hay lui tới
95183,nổi tiếng
95190,ràng buộc
95209,thủ tiêu
95215,bắt phạt
95237,là người dẫn đầu
95240,tạo bước ngoặt
95286,tán thành
95291,thử nghiệm hiện trường
95296,cứu đỡ
95302,xung phong
95312,cử xử không đứng đắn
95320,trộm cắp
95329,quản lý kém
95332,từ chức
95334,xin nghỉ
95339,xa lạ
95341,chiều
95350,xảy ra
95355,ban quyền
95360,dẫn dắt
95370,không phải trả thuế
95371,cản trở
95392,bỏ đảng
95400,đem lợi ích cho
95404,khởi nghĩa
95405,vùng lên
95406,nổi lên
95421,dẫn chương trình
95423,giới thiệu chương trình
95446,xếp lên giá
95455,không nhận
95468,lặp lại
95469,làm đi làm lại
95471,biến
95474,tổ chức lễ kỉ niệm
95475,làm quần quật
95476,làm cần cù
95477,làm cần mẫn
95479,làm hùng hục
95485,làm luôn tay luôn chân
95486,cắt từng miếng
95487,chẻ thành miếng
95488,làm vỡ thành nhiều mảnh
95490,vỡ từng mảnh
95491,vỡ thành nhiều mảnh
95504,tổ chức thành nghiệp đoàn
95505,thuê người làm trên tàu
95507,thuê người làm trên tầu
95510,buộc phải
95534,không tuân theo
95542,tuân thủ
95544,tuân theo
95547,sử dụng
95559,thế
95560,thế chỗ
